Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated
8,2009,1,8,1,FALSE,1.058319039,48,4,3.8,2,5.0,89,7,30.15,0
8,2009,1,8,4,FALSE,0.749571184,48,4,3.8,4,4.0,89,6,30.18,0
8,2009,1,8,7,TRUE,0.440823328,48,4,3.8,4,4.0,93,3,30.19,0
8,2009,1,8,10,TRUE,0.132075472,48,4,3.8,3,2.5,83,5,30.22,8436
8,2009,1,8,13,TRUE,0.176672384,48,4,3.8,4,9.0,86,6,30.17,7129
8,2009,1,8,16,TRUE,0.48542024,48,4,3.8,2,9.0,80,7,30.18,7093
8,2009,1,8,19,FALSE,0.794168096,48,4,3.8,1,10.0,89,0,30.2,0
8,2009,1,8,22,FALSE,1.102915952,48,4,3.8,0,8.0,89,0,30.22,0
9,2009,1,9,1,FALSE,1.056506849,49,11,6.6,0,6.0,93,5,30.22,0
9,2009,1,9,4,FALSE,0.748287671,49,11,6.6,4,2.0,96,6,30.24,0
9,2009,1,9,7,TRUE,0.440068493,49,11,6.6,4,0.25,96,0,30.27,3
9,2009,1,9,10,TRUE,0.131849315,49,11,6.6,1,5.0,96,7,30.3,12752
9,2009,1,9,13,TRUE,0.176369863,49,11,6.6,1,10.0,51,13,30.26,23728
9,2009,1,9,16,TRUE,0.484589041,49,11,6.6,1,10.0,39,6,30.26,8333
9,2009,1,9,19,FALSE,0.792808219,49,11,6.6,1,10.0,45,10,30.32,0
9,2009,1,9,22,FALSE,1.101027397,49,11,6.6,1,10.0,46,10,30.37,0
10,2009,1,10,1,FALSE,1.054700855,56,8,6.9,1,10.0,53,10,30.39,0
10,2009,1,10,4,FALSE,0.747008547,56,8,6.9,0,10.0,64,14,30.43,0
10,2009,1,10,7,TRUE,0.439316239,56,8,6.9,0,10.0,61,5,30.47,3
10,2009,1,10,10,TRUE,0.131623932,56,8,6.9,0,10.0,69,10,30.53,12646
10,2009,1,10,13,TRUE,0.176068376,56,8,6.9,0,10.0,41,5,30.49,23280
10,2009,1,10,16,TRUE,0.483760684,56,8,6.9,1,10.0,58,7,30.47,8262
10,2009,1,10,19,FALSE,0.791452991,56,8,6.9,1,10.0,51,6,30.5,0
10,2009,1,10,22,FALSE,1.099145299,56,8,6.9,0,10.0,77,5,30.52,0
11,2009,1,11,1,FALSE,1.054607509,48,3,2.7,0,10.0,77,0,30.5,0
11,2009,1,11,4,FALSE,0.747440273,48,3,2.7,0,10.0,77,6,30.49,0
11,2009,1,11,7,TRUE,0.440273038,48,3,2.7,1,10.0,83,3,30.5,0
11,2009,1,11,10,TRUE,0.133105802,48,3,2.7,1,10.0,77,3,30.51,12521
11,2009,1,11,13,TRUE,0.174061433,48,3,2.7,2,10.0,77,5,30.43,22737
11,2009,1,11,16,TRUE,0.481228669,48,3,2.7,3,10.0,72,5,30.35,7538
11,2009,1,11,19,FALSE,0.788395904,48,3,2.7,2,10.0,51,3,30.32,0
11,2009,1,11,22,FALSE,1.09556314,48,3,2.7,1,10.0,77,0,30.31,0
12,2009,1,12,1,FALSE,1.052810903,59,9,9.5,1,10.0,71,0,30.29,0
12,2009,1,12,4,FALSE,0.746166951,59,9,9.5,1,10.0,58,9,30.28,0
12,2009,1,12,7,TRUE,0.439522998,59,9,9.5,2,10.0,48,8,30.29,128
12,2009,1,12,10,TRUE,0.132879046,59,9,9.5,3,10.0,48,17,30.31,815
12,2009,1,12,13,TRUE,0.173764906,59,9,9.5,2,10.0,50,13,30.27,0
12,2009,1,12,16,TRUE,0.480408859,59,9,9.5,1,10.0,42,16,30.23,0
12,2009,1,12,19,FALSE,0.787052811,59,9,9.5,0,10.0,52,9,30.25,0
12,2009,1,12,22,FALSE,1.093696763,59,9,9.5,0,10.0,52,8,30.28,0
13,2009,1,13,1,FALSE,1.050933786,61,13,5.3,0,10.0,64,7,30.3,0
13,2009,1,13,4,FALSE,0.74533107,61,13,5.3,0,10.0,64,8,30.3,0
13,2009,1,13,7,TRUE,0.439728353,61,13,5.3,0,10.0,80,9,30.3,0
13,2009,1,13,10,TRUE,0.134125637,61,13,5.3,0,10.0,46,9,30.33,12826
13,2009,1,13,13,TRUE,0.17147708,61,13,5.3,0,10.0,35,7,30.27,22992
13,2009,1,13,16,TRUE,0.477079796,61,13,5.3,0,10.0,29,3,30.22,8465
13,2009,1,13,19,FALSE,0.782682513,61,13,5.3,0,10.0,69,0,30.23,0
13,2009,1,13,22,FALSE,1.088285229,61,13,5.3,0,10.0,57,0,30.24,0
14,2009,1,14,1,FALSE,1.049152542,55,9,2.3,0,10.0,74,5,30.23,0
14,2009,1,14,4,FALSE,0.744067797,55,9,2.3,0,10.0,86,0,30.22,0
14,2009,1,14,7,TRUE,0.438983051,55,9,2.3,0,10.0,89,0,30.22,18
14,2009,1,14,10,TRUE,0.133898305,55,9,2.3,1,10.0,80,3,30.24,12654
14,2009,1,14,13,TRUE,0.171186441,55,9,2.3,3,9.0,78,6,30.17,22639
14,2009,1,14,16,TRUE,0.476271186,55,9,2.3,2,10.0,40,3,30.14,8636
14,2009,1,14,19,FALSE,0.781355932,55,9,2.3,3,10.0,55,0,30.15,0
14,2009,1,14,22,FALSE,1.086440678,55,9,2.3,2,10.0,64,3,30.16,0
15,2009,1,15,1,FALSE,1.047377327,56,13,3.2,1,10.0,77,0,30.15,0
15,2009,1,15,4,FALSE,0.742808799,56,13,3.2,1,10.0,80,0,30.14,0
15,2009,1,15,7,TRUE,0.438240271,56,13,3.2,1,10.0,83,5,30.15,15
15,2009,1,15,10,TRUE,0.133671743,56,13,3.2,1,10.0,51,9,30.17,12969
15,2009,1,15,13,TRUE,0.170896785,56,13,3.2,1,10.0,70,6,30.12,23144
15,2009,1,15,16,TRUE,0.475465313,56,13,3.2,1,10.0,39,3,30.1,8684
15,2009,1,15,19,FALSE,0.780033841,56,13,3.2,1,10.0,64,3,30.11,0
15,2009,1,15,22,FALSE,1.084602369,56,13,3.2,0,10.0,59,3,30.15,0
16,2009,1,16,1,FALSE,1.045531197,55,12,2.0,0,10.0,69,0,30.16,0
16,2009,1,16,4,FALSE,0.741989882,55,12,2.0,0,10.0,77,0,30.19,0
16,2009,1,16,7,TRUE,0.438448567,55,12,2.0,0,10.0,80,0,30.22,21
16,2009,1,16,10,TRUE,0.134907251,55,12,2.0,0,10.0,72,7,30.27,12728
16,2009,1,16,13,TRUE,0.168634064,55,12,2.0,0,10.0,65,3,30.21,23077
16,2009,1,16,16,TRUE,0.472175379,55,12,2.0,0,10.0,56,0,30.19,3049
16,2009,1,16,19,TRUE,0.775716695,55,12,2.0,0,10.0,55,0,30.2,0
16,2009,1,16,22,FALSE,1.07925801,55,12,2.0,0,10.0,59,0,30.24,0
17,2009,1,17,1,FALSE,1.043771044,52,6,1.1,0,10.0,71,0,30.24,0
17,2009,1,17,4,FALSE,0.740740741,52,6,1.1,1,10.0,83,0,30.23,0
17,2009,1,17,7,TRUE,0.437710438,52,6,1.1,0,10.0,89,0,30.23,189
17,2009,1,17,10,TRUE,0.134680135,52,6,1.1,0,6.0,80,0,30.25,12474
17,2009,1,17,13,TRUE,0.168350168,52,6,1.1,0,6.0,80,8,30.18,22482
17,2009,1,17,16,TRUE,0.471380471,52,6,1.1,1,6.0,69,0,30.15,8277
17,2009,1,17,19,TRUE,0.774410774,52,6,1.1,0,8.0,62,0,30.15,0
17,2009,1,17,22,FALSE,1.077441077,52,6,1.1,0,8.0,77,0,30.19,0
18,2009,1,18,1,FALSE,1.042016807,55,14,2.5,0,8.0,93,6,30.21,0
18,2009,1,18,4,FALSE,0.739495798,55,14,2.5,0,8.0,89,0,30.23,0
18,2009,1,18,7,TRUE,0.43697479,55,14,2.5,0,8.0,93,5,30.25,52
18,2009,1,18,10,TRUE,0.134453782,55,14,2.5,0,4.0,72,8,30.29,12545
18,2009,1,18,13,TRUE,0.168067227,55,14,2.5,0,5.0,54,3,30.26,23065
18,2009,1,18,16,TRUE,0.470588235,55,14,2.5,0,6.0,42,0,30.25,8581
18,2009,1,18,19,TRUE,0.773109244,55,14,2.5,0,10.0,58,0,30.25,0
18,2009,1,18,22,FALSE,1.075630252,55,14,2.5,0,10.0,66,3,30.26,0
19,2009,1,19,1,FALSE,1.040201005,55,14,1.9,0,10.0,80,0,30.25,0
19,2009,1,19,4,FALSE,0.738693467,55,14,1.9,0,10.0,77,0,30.24,0
19,2009,1,19,7,TRUE,0.43718593,55,14,1.9,0,10.0,77,0,30.24,23
19,2009,1,19,10,TRUE,0.135678392,55,14,1.9,0,10.0,48,6,30.26,13489
19,2009,1,19,13,TRUE,0.165829146,55,14,1.9,0,10.0,45,5,30.19,23615
19,2009,1,19,16,TRUE,0.467336683,55,14,1.9,0,10.0,31,0,30.15,9129
19,2009,1,19,19,TRUE,0.768844221,55,14,1.9,0,10.0,48,3,30.15,0
19,2009,1,19,22,FALSE,1.070351759,55,14,1.9,0,10.0,67,3,30.16,0
20,2009,1,20,1,FALSE,1.038461538,55,13,1.5,0,10.0,74,0,30.15,0
20,2009,1,20,4,FALSE,0.737458194,55,13,1.5,0,10.0,77,0,30.15,0
20,2009,1,20,7,TRUE,0.436454849,55,13,1.5,1,10.0,86,0,30.15,207
20,2009,1,20,10,TRUE,0.135451505,55,13,1.5,1,10.0,55,3,30.17,13558
20,2009,1,20,13,TRUE,0.165551839,55,13,1.5,1,10.0,37,3,30.09,23223
20,2009,1,20,16,TRUE,0.466555184,55,13,1.5,2,10.0,52,5,30.04,8478
20,2009,1,20,19,TRUE,0.767558528,55,13,1.5,1,10.0,50,0,30.04,0
20,2009,1,20,22,FALSE,1.068561873,55,13,1.5,2,10.0,55,0,30.05,0
21,2009,1,21,1,FALSE,1.03327787,55,4,2.4,2,10.0,83,0,30.04,0
21,2009,1,21,4,FALSE,0.733777038,55,4,2.4,3,10.0,74,5,30.01,0
21,2009,1,21,7,TRUE,0.434276206,55,4,2.4,3,10.0,77,3,29.99,0
21,2009,1,21,10,TRUE,0.134775374,55,4,2.4,4,10.0,75,3,30.02,1488
21,2009,1,21,13,TRUE,0.164725458,55,4,2.4,4,10.0,67,0,29.98,2059
21,2009,1,21,16,TRUE,0.46422629,55,4,2.4,4,10.0,72,3,29.98,1216
21,2009,1,21,19,TRUE,0.763727121,55,4,2.4,4,10.0,77,3,29.98,0
21,2009,1,21,22,FALSE,1.063227953,55,4,2.4,4,10.0,83,7,30.0,0
22,2009,1,22,1,FALSE,1.031561462,53,2,2.6,4,8.0,83,5,29.98,0
22,2009,1,22,4,FALSE,0.73255814,53,2,2.6,4,4.0,93,0,29.98,0
22,2009,1,22,7,TRUE,0.433554817,53,2,2.6,4,2.5,93,9,29.98,0
22,2009,1,22,10,TRUE,0.134551495,53,2,2.6,4,4.0,96,0,30.02,120
22,2009,1,22,13,TRUE,0.164451827,53,2,2.6,4,4.0,93,7,30.0,4956
22,2009,1,22,16,TRUE,0.46345515,53,2,2.6,4,8.0,93,0,30.0,2298
22,2009,1,22,19,TRUE,0.762458472,53,2,2.6,4,9.0,93,0,30.0,0
22,2009,1,22,22,FALSE,1.061461794,53,2,2.6,4,10.0,86,3,30.01,0
23,2009,1,23,1,FALSE,1.029801325,54,32,2.7,4,7.0,75,7,30.01,0
23,2009,1,23,4,FALSE,0.731788079,54,32,2.7,4,5.0,93,3,30.02,0
23,2009,1,23,7,TRUE,0.433774834,54,32,2.7,4,4.0,96,3,30.02,0
23,2009,1,23,10,TRUE,0.135761589,54,32,2.7,4,6.0,96,0,30.05,2240
23,2009,1,23,13,TRUE,0.162251656,54,32,2.7,4,1.5,96,0,30.03,4097
23,2009,1,23,16,TRUE,0.460264901,54,32,2.7,4,3.0,96,0,30.02,1871
23,2009,1,23,19,TRUE,0.758278146,54,32,2.7,4,4.0,96,0,30.04,0
23,2009,1,23,22,FALSE,1.056291391,54,32,2.7,4,8.0,96,7,30.07,0
24,2009,1,24,1,FALSE,1.02640264,52,27,10.0,4,5.0,96,8,30.09,0
24,2009,1,24,4,FALSE,0.729372937,52,27,10.0,4,9.0,96,14,30.12,0
24,2009,1,24,7,TRUE,0.432343234,52,27,10.0,4,10.0,90,10,30.14,0
24,2009,1,24,10,TRUE,0.135313531,52,27,10.0,4,6.0,93,10,30.18,1483
24,2009,1,24,13,TRUE,0.161716172,52,27,10.0,4,10.0,80,10,30.15,2273
24,2009,1,24,16,TRUE,0.458745875,52,27,10.0,4,9.0,80,9,30.15,1717
24,2009,1,24,19,TRUE,0.755775578,52,27,10.0,4,10.0,80,9,30.14,0
24,2009,1,24,22,FALSE,1.052805281,52,27,10.0,4,10.0,69,13,30.17,0
25,2009,1,25,1,FALSE,1.024711697,50,28,18.7,4,10.0,71,16,30.15,0
25,2009,1,25,4,FALSE,0.728171334,50,28,18.7,3,10.0,69,21,30.11,0
25,2009,1,25,7,TRUE,0.431630972,50,28,18.7,2,10.0,74,18,30.09,17
25,2009,1,25,10,TRUE,0.13509061,50,28,18.7,2,10.0,69,18,30.11,13734
25,2009,1,25,13,TRUE,0.161449753,50,28,18.7,3,10.0,72,21,30.05,19435
25,2009,1,25,16,TRUE,0.457990115,50,28,18.7,3,10.0,72,21,29.99,4842
25,2009,1,25,19,TRUE,0.754530478,50,28,18.7,2,10.0,77,21,29.98,0
25,2009,1,25,22,FALSE,1.05107084,50,28,18.7,2,10.0,80,11,30.0,0
26,2009,1,26,1,FALSE,1.02134647,47,32,6.6,1,10.0,77,7,30.01,0
26,2009,1,26,4,FALSE,0.725779967,47,32,6.6,1,10.0,79,5,30.03,0
26,2009,1,26,7,TRUE,0.430213465,47,32,6.6,1,10.0,79,3,30.07,0
26,2009,1,26,10,TRUE,0.134646962,47,32,6.6,1,10.0,71,3,30.12,15341
26,2009,1,26,13,TRUE,0.16091954,47,32,6.6,1,10.0,66,5,30.1,25763
26,2009,1,26,16,TRUE,0.456486043,47,32,6.6,1,10.0,51,6,30.12,10514
26,2009,1,26,19,TRUE,0.752052545,47,32,6.6,0,10.0,71,8,30.2,0
26,2009,1,26,22,FALSE,1.047619048,47,32,6.6,0,10.0,54,7,30.26,0
27,2009,1,27,1,FALSE,1.019639935,47,36,6.0,0,10.0,52,15,30.31,0
27,2009,1,27,4,FALSE,0.725040917,47,36,6.0,0,10.0,44,5,30.39,0
27,2009,1,27,7,TRUE,0.430441899,47,36,6.0,1,10.0,42,6,30.42,0
27,2009,1,27,10,TRUE,0.135842881,47,36,6.0,1,10.0,34,0,30.49,14987
27,2009,1,27,13,TRUE,0.158756137,47,36,6.0,1,10.0,35,5,30.48,25220
27,2009,1,27,16,TRUE,0.453355155,47,36,6.0,1,10.0,53,5,30.47,10118
27,2009,1,27,19,TRUE,0.747954173,47,36,6.0,0,10.0,68,9,30.49,0
27,2009,1,27,22,FALSE,1.042553191,47,36,6.0,0,10.0,66,5,30.51,0
28,2009,1,28,1,FALSE,1.017973856,49,27,4.7,0,10.0,76,0,30.5,0
28,2009,1,28,4,FALSE,0.723856209,49,27,4.7,0,10.0,79,3,30.49,0
28,2009,1,28,7,TRUE,0.429738562,49,27,4.7,0,10.0,86,3,30.5,0
28,2009,1,28,10,TRUE,0.135620915,49,27,4.7,0,10.0,61,3,30.5,15070
28,2009,1,28,13,TRUE,0.158496732,49,27,4.7,0,10.0,40,0,30.39,25314
28,2009,1,28,16,TRUE,0.452614379,49,27,4.7,1,10.0,67,16,30.32,10416
28,2009,1,28,19,TRUE,0.746732026,49,27,4.7,1,10.0,90,13,30.3,0
28,2009,1,28,22,FALSE,1.040849673,49,27,4.7,0,10.0,89,0,30.31,0
29,2009,1,29,1,FALSE,1.01465798,54,10,4.8,0,10.0,86,0,30.29,0
29,2009,1,29,4,FALSE,0.721498371,54,10,4.8,0,10.0,86,6,30.3,0
29,2009,1,29,7,TRUE,0.428338762,54,10,4.8,1,10.0,53,14,30.33,0
29,2009,1,29,10,TRUE,0.135179153,54,10,4.8,0,10.0,49,9,30.37,0
29,2009,1,29,13,TRUE,0.157980456,54,10,4.8,0,10.0,46,6,30.31,0
29,2009,1,29,16,TRUE,0.451140065,54,10,4.8,0,10.0,34,5,30.29,0
29,2009,1,29,19,TRUE,0.744299674,54,10,4.8,0,10.0,75,0,30.3,0
29,2009,1,29,22,FALSE,1.037459283,54,10,4.8,0,10.0,64,3,30.31,0
30,2009,1,30,1,FALSE,1.009724473,52,29,4.8,0,10.0,80,5,30.31,0
30,2009,1,30,4,FALSE,0.717990276,52,29,4.8,0,10.0,83,6,30.3,0
30,2009,1,30,7,TRUE,0.426256078,52,29,4.8,1,10.0,89,3,30.31,0
30,2009,1,30,10,TRUE,0.13452188,52,29,4.8,0,8.0,77,0,30.32,0
30,2009,1,30,13,TRUE,0.157212318,52,29,4.8,0,8.0,75,3,30.25,21150
30,2009,1,30,16,TRUE,0.448946515,52,29,4.8,0,9.0,56,3,30.21,10418
30,2009,1,30,19,TRUE,0.740680713,52,29,4.8,0,10.0,77,9,30.2,0
30,2009,1,30,22,FALSE,1.032414911,52,29,4.8,1,8.0,93,11,30.21,0
31,2009,1,31,1,FALSE,1.006462036,51,28,5.0,1,10.0,93,13,30.18,0
31,2009,1,31,4,FALSE,0.715670436,51,28,5.0,1,10.0,89,3,30.17,0
31,2009,1,31,7,TRUE,0.424878837,51,28,5.0,0,10.0,89,0,30.16,292
31,2009,1,31,10,TRUE,0.134087237,51,28,5.0,0,5.0,83,0,30.19,15312
31,2009,1,31,13,TRUE,0.156704362,51,28,5.0,0,7.0,80,5,30.14,24563
31,2009,1,31,16,TRUE,0.447495961,51,28,5.0,0,10.0,67,10,30.09,10570
31,2009,1,31,19,TRUE,0.738287561,51,28,5.0,0,10.0,83,7,30.09,1
31,2009,1,31,22,FALSE,1.02907916,51,28,5.0,1,10.0,89,5,30.12,0
32,2009,2,1,1,FALSE,1.003220612,54,32,1.9,0,10.0,86,0,30.13,0
32,2009,2,1,4,FALSE,0.713365539,54,32,1.9,1,10.0,83,0,30.15,0
32,2009,2,1,7,TRUE,0.423510467,54,32,1.9,0,10.0,86,0,30.18,362
32,2009,2,1,10,TRUE,0.133655395,54,32,1.9,0,10.0,42,3,30.23,16420
32,2009,2,1,13,TRUE,0.156199678,54,32,1.9,0,10.0,29,5,30.18,25922
32,2009,2,1,16,TRUE,0.44605475,54,32,1.9,0,10.0,29,5,30.17,11047
32,2009,2,1,19,TRUE,0.735909823,54,32,1.9,0,10.0,45,5,30.19,0
32,2009,2,1,22,FALSE,1.025764895,54,32,1.9,0,10.0,59,0,30.21,0
33,2009,2,2,1,FALSE,1.003215434,54,7,1.8,0,10.0,77,0,30.22,0
33,2009,2,2,4,FALSE,0.713826367,54,7,1.8,0,10.0,80,5,30.21,0
33,2009,2,2,7,TRUE,0.424437299,54,7,1.8,1,10.0,89,5,30.22,375
33,2009,2,2,10,TRUE,0.135048232,54,7,1.8,1,10.0,72,3,30.26,15387
33,2009,2,2,13,TRUE,0.154340836,54,7,1.8,0,9.0,69,6,30.2,24249
33,2009,2,2,16,TRUE,0.443729904,54,7,1.8,0,9.0,49,0,30.15,10241
33,2009,2,2,19,TRUE,0.733118971,54,7,1.8,0,10.0,65,0,30.15,0
33,2009,2,2,22,FALSE,1.022508039,54,7,1.8,0,10.0,77,0,30.17,0
34,2009,2,3,1,FALSE,1.0,56,32,3.1,0,9.0,80,0,30.14,0
34,2009,2,3,4,FALSE,0.711538462,56,32,3.1,0,5.0,86,0,30.11,0
34,2009,2,3,7,TRUE,0.423076923,56,32,3.1,0,4.0,93,3,30.1,345
34,2009,2,3,10,TRUE,0.134615385,56,32,3.1,0,4.0,67,6,30.1,15731
34,2009,2,3,13,TRUE,0.153846154,56,32,3.1,0,5.0,72,5,30.02,24745
34,2009,2,3,16,TRUE,0.442307692,56,32,3.1,1,10.0,58,8,29.97,10469
34,2009,2,3,19,TRUE,0.730769231,56,32,3.1,1,10.0,46,0,29.97,0
34,2009,2,3,22,FALSE,1.019230769,56,32,3.1,1,10.0,62,7,29.98,0
35,2009,2,4,1,FALSE,0.996805112,53,20,4.5,2,10.0,61,0,29.99,0
35,2009,2,4,4,FALSE,0.709265176,53,20,4.5,2,10.0,96,7,29.97,0
35,2009,2,4,7,TRUE,0.42172524,53,20,4.5,4,6.0,89,5,29.97,416
35,2009,2,4,10,TRUE,0.134185304,53,20,4.5,3,3.0,93,0,29.99,13562
35,2009,2,4,13,TRUE,0.153354633,53,20,4.5,4,4.0,78,0,29.95,14862
35,2009,2,4,16,TRUE,0.440894569,53,20,4.5,4,6.0,65,0,29.9,6425
35,2009,2,4,19,TRUE,0.728434505,53,20,4.5,4,10.0,75,3,29.89,3
35,2009,2,4,22,FALSE,1.015974441,53,20,4.5,4,10.0,44,20,29.9,0
36,2009,2,5,1,FALSE,0.993630573,55,16,10.3,2,10.0,72,8,29.89,0
36,2009,2,5,4,FALSE,0.707006369,55,16,10.3,4,10.0,90,8,29.91,0
36,2009,2,5,7,TRUE,0.420382166,55,16,10.3,4,10.0,90,8,29.91,1
36,2009,2,5,10,TRUE,0.133757962,55,16,10.3,3,10.0,83,11,29.96,4891
36,2009,2,5,13,TRUE,0.152866242,55,16,10.3,4,10.0,86,10,29.92,13489
36,2009,2,5,16,TRUE,0.439490446,55,16,10.3,3,10.0,72,14,29.9,6004
36,2009,2,5,19,TRUE,0.72611465,55,16,10.3,2,10.0,80,14,29.9,2
36,2009,2,5,22,FALSE,1.012738854,55,16,10.3,3,10.0,83,13,29.89,0
37,2009,2,6,1,FALSE,0.99047619,53,13,7.5,3,10.0,86,9,29.86,0
37,2009,2,6,4,FALSE,0.704761905,53,13,7.5,3,10.0,86,8,29.82,0
37,2009,2,6,7,TRUE,0.419047619,53,13,7.5,4,7.0,96,10,29.79,114
37,2009,2,6,10,TRUE,0.133333333,53,13,7.5,3,10.0,80,6,29.81,7359
37,2009,2,6,13,TRUE,0.152380952,53,13,7.5,4,9.0,83,6,29.79,4337
37,2009,2,6,16,TRUE,0.438095238,53,13,7.5,4,10.0,77,7,29.79,7204
37,2009,2,6,19,TRUE,0.723809524,53,13,7.5,4,10.0,86,6,29.8,0
37,2009,2,6,22,FALSE,1.00952381,53,13,7.5,4,7.0,86,15,29.83,0
38,2009,2,7,1,FALSE,0.987341772,55,32,5.3,3,10.0,83,9,29.85,0
38,2009,2,7,4,FALSE,0.702531646,55,32,5.3,3,10.0,86,10,29.84,0
38,2009,2,7,7,TRUE,0.417721519,55,32,5.3,2,10.0,86,7,29.86,501
38,2009,2,7,10,TRUE,0.132911392,55,32,5.3,3,10.0,83,3,29.89,9382
38,2009,2,7,13,TRUE,0.151898734,55,32,5.3,3,10.0,77,0,29.85,18365
38,2009,2,7,16,TRUE,0.436708861,55,32,5.3,2,10.0,69,11,29.85,9865
38,2009,2,7,19,TRUE,0.721518987,55,32,5.3,0,10.0,66,5,29.84,0
38,2009,2,7,22,FALSE,1.006329114,55,32,5.3,1,10.0,86,8,29.84,0
39,2009,2,8,1,FALSE,0.982677165,50,23,9.0,1,10.0,89,3,29.86,0
39,2009,2,8,4,FALSE,0.699212598,50,23,9.0,2,10.0,93,0,29.86,0
39,2009,2,8,7,TRUE,0.415748031,50,23,9.0,3,10.0,93,3,29.9,0
39,2009,2,8,10,TRUE,0.132283465,50,23,9.0,4,10.0,86,6,29.93,2169
39,2009,2,8,13,TRUE,0.151181102,50,23,9.0,4,10.0,77,10,29.91,6027
39,2009,2,8,16,TRUE,0.434645669,50,23,9.0,3,10.0,69,16,29.85,7760
39,2009,2,8,19,TRUE,0.718110236,50,23,9.0,4,10.0,86,11,29.82,0
39,2009,2,8,22,FALSE,1.001574803,50,23,9.0,3,10.0,77,15,29.83,0
40,2009,2,9,1,FALSE,0.979591837,48,29,16.2,3,10.0,68,18,29.84,0
40,2009,2,9,4,FALSE,0.697017268,48,29,16.2,3,10.0,74,10,29.85,0
40,2009,2,9,7,TRUE,0.4144427,48,29,16.2,3,10.0,77,6,29.89,795
40,2009,2,9,10,TRUE,0.131868132,48,29,16.2,3,10.0,59,21,29.96,16394
40,2009,2,9,13,TRUE,0.150706436,48,29,16.2,1,10.0,47,28,29.97,28891
40,2009,2,9,16,TRUE,0.433281005,48,29,16.2,1,10.0,64,26,30.0,12843
40,2009,2,9,19,TRUE,0.715855573,48,29,16.2,1,10.0,68,21,30.04,0
40,2009,2,9,22,FALSE,0.998430141,48,29,16.2,1,10.0,71,10,30.09,0
41,2009,2,10,1,FALSE,0.976525822,46,22,10.4,1,10.0,73,6,30.12,0
41,2009,2,10,4,FALSE,0.694835681,46,22,10.4,1,10.0,73,3,30.13,0
41,2009,2,10,7,TRUE,0.41314554,46,22,10.4,0,10.0,70,5,30.18,765
41,2009,2,10,10,TRUE,0.131455399,46,22,10.4,1,10.0,54,14,30.22,18914
41,2009,2,10,13,TRUE,0.150234742,46,22,10.4,3,10.0,59,8,30.21,26486
41,2009,2,10,16,TRUE,0.431924883,46,22,10.4,3,10.0,61,11,30.18,6262
41,2009,2,10,19,TRUE,0.713615023,46,22,10.4,4,10.0,61,14,30.14,0
41,2009,2,10,22,FALSE,0.995305164,46,22,10.4,3,9.0,80,17,30.11,0
42,2009,2,11,1,FALSE,0.973478939,49,22,7.7,3,10.0,89,15,30.09,0
42,2009,2,11,4,FALSE,0.692667707,49,22,7.7,2,10.0,86,6,30.12,0
42,2009,2,11,7,TRUE,0.411856474,49,22,7.7,3,10.0,96,6,30.14,0
42,2009,2,11,10,TRUE,0.131045242,49,22,7.7,3,9.0,83,8,30.16,0
42,2009,2,11,13,TRUE,0.149765991,49,22,7.7,3,10.0,72,8,30.12,0
42,2009,2,11,16,TRUE,0.430577223,49,22,7.7,4,7.0,83,10,30.1,0
42,2009,2,11,19,TRUE,0.711388456,49,22,7.7,2,10.0,77,9,30.09,0
42,2009,2,11,22,FALSE,0.992199688,49,22,7.7,3,10.0,89,7,30.1,0
43,2009,2,12,1,FALSE,0.968944099,49,22,6.0,3,10.0,89,3,30.09,0
43,2009,2,12,4,FALSE,0.689440994,49,22,6.0,3,10.0,86,6,30.09,0
43,2009,2,12,7,TRUE,0.409937888,49,22,6.0,2,10.0,86,0,30.14,860
43,2009,2,12,10,TRUE,0.130434783,49,22,6.0,2,10.0,77,5,30.2,14244
43,2009,2,12,13,TRUE,0.149068323,49,22,6.0,1,10.0,66,5,30.17,23065
43,2009,2,12,16,TRUE,0.428571429,49,22,6.0,3,10.0,59,8,30.15,12110
43,2009,2,12,19,TRUE,0.708074534,49,22,6.0,4,10.0,74,6,30.15,0
43,2009,2,12,22,FALSE,0.98757764,49,22,6.0,4,10.0,71,13,30.1,0
44,2009,2,13,1,FALSE,0.965944272,49,21,8.1,4,8.0,80,10,30.02,0
44,2009,2,13,4,FALSE,0.687306502,49,21,8.1,4,5.0,80,21,29.96,0
44,2009,2,13,7,TRUE,0.408668731,49,21,8.1,3,10.0,89,0,29.97,677
44,2009,2,13,10,TRUE,0.13003096,49,21,8.1,2,10.0,71,7,29.98,10223
44,2009,2,13,13,TRUE,0.148606811,49,21,8.1,2,10.0,57,10,29.96,23594
44,2009,2,13,16,TRUE,0.427244582,49,21,8.1,4,4.0,83,11,29.96,3329
44,2009,2,13,19,TRUE,0.705882353,49,21,8.1,3,10.0,83,8,29.94,0
44,2009,2,13,22,FALSE,0.984520124,49,21,8.1,3,10.0,80,6,29.97,0
45,2009,2,14,1,FALSE,0.962962963,48,14,12.3,2,10.0,86,6,29.98,0
45,2009,2,14,4,FALSE,0.685185185,48,14,12.3,3,10.0,89,7,29.98,0
45,2009,2,14,7,TRUE,0.407407407,48,14,12.3,3,10.0,93,8,30.01,311
