,feature1,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,label,feature2
319,0.59916073,0.1305491,-0.2202331,0.2744759,-0.29363427,-0.22954355,-0.21916491,0.23160563,0.121404335,0.28469113,0.54404753,0.44531506,-0.015196271,0.5773734,-0.19887559,-0.054986943,-0.06791969,0.18491992,-0.35973993,0.4350427,0.1994857,0.49562877,0.30149764,0.054358974,-0.017587952,-0.20269904,0.007662112,0.07835331,0.5383978,-0.21215469,0.46168318,-0.034052487,-0.084667556,g,0
320,0.4540914,0.34698042,0.14953166,0.13537024,-0.31845334,-0.2787523,-0.46838868,0.033002924,0.18454115,0.0022881627,0.29284382,0.61216974,-0.15468377,0.5545065,-0.03369519,-0.03174165,0.01821071,0.023537569,-0.007923197,0.22554484,0.09001373,0.5679619,0.22173172,0.19765177,-0.11928171,-0.026943414,-0.015480317,-0.23392005,0.4283842,-0.20352358,0.44476017,0.11060834,-0.11760643,g,0
321,0.39703542,0.34593457,-0.27134484,0.48056686,-0.35628715,-0.36561078,-0.42203185,-0.13325723,0.0996467,0.37712812,0.55533385,0.9369236,-0.43435642,0.7967049,-0.61348534,0.029400658,-0.045419406,0.08287823,-0.450811,0.25531,0.21478851,0.85939956,0.11460155,-0.18508182,-0.0620233,-0.30540103,0.18530142,0.22209412,0.73290724,-0.38896814,0.777844,0.14498946,-0.048804905,b,0
322,0.5660253,0.3350254,-0.39736283,0.4293488,-0.058184914,-0.33830333,-0.02025118,0.0068929805,-0.06404579,0.41895494,0.38687193,1.0604264,-0.510742,0.9033255,-0.11245081,0.2566189,0.15502416,0.3304479,-0.5553494,0.63341916,0.12836494,0.7506267,0.45627058,-0.099553935,0.060473397,-0.5541589,0.2479869,-0.008428907,0.50528187,-0.23801395,0.6292595,0.13616373,-0.053021573,g,0
323,0.4084977,0.10409847,-0.5636909,0.67683,-0.36142406,-0.0056485087,-0.1450591,-0.10558757,-0.07675634,0.38969678,0.6660974,0.92689174,-0.26270002,0.6953075,-0.29341835,-0.2136624,0.081291705,0.25787693,-0.6163323,0.2655841,-0.111862056,0.8814143,0.42011026,0.14607526,0.30255777,-0.28091556,0.08355639,0.13540326,0.5084094,-0.44644657,0.55748546,0.25769734,-0.1657702,g,0
324,0.37354034,0.2189312,-0.2972505,0.46634606,-0.28225106,-0.0956669,-0.16494173,-0.012330292,-0.07514433,0.42722413,0.4458874,0.8561856,-0.22909561,0.7782161,-0.2991603,-0.16307344,0.16911966,0.16058794,-0.48719928,0.2235991,-0.011727195,0.6782891,0.4143095,0.06856421,0.074820496,-0.26024067,0.17144069,0.20659488,0.4699025,-0.3484784,0.6092925,0.16628319,-0.09765664,g,0
325,0.520029,0.11864411,-0.2226973,0.3255318,-0.33275154,-0.39551428,-0.48003945,-0.11206354,0.21770103,0.42928678,0.7156537,0.6998174,-0.39283288,0.85455436,-0.42359924,0.035302635,-0.019767124,0.2705798,-0.45471823,0.40647957,0.313792,0.79213566,0.29224992,-0.08807616,0.08381564,-0.29786587,0.21715619,0.03173552,0.8092043,-0.42705354,0.69580644,-0.048873838,-0.1526879,b,0
326,0.4316782,0.54302365,0.101209,0.22601768,-0.20497562,-0.5441764,-0.65878695,-0.14817417,0.10752836,-0.023031496,0.53414327,0.6633837,-0.26327544,0.7304962,-0.1356516,0.20690209,0.121320024,-0.037575725,0.020868577,0.45140433,0.21883325,0.687472,0.29639822,0.020279214,-0.18650362,-0.19092603,-0.04687503,-0.09854158,0.4012401,-0.15806007,0.48015693,-0.04913621,-0.10501997,g,0
327,0.990828,0.2168006,-0.45357004,0.42604968,-0.5481814,-0.82905763,-0.6505897,0.42100656,0.32159176,0.5567461,1.139532,0.8324534,-0.28958088,1.4913822,-0.46772328,-0.04104603,-0.015171971,0.49069235,-0.64138514,0.9566976,0.7042286,0.9286627,0.71945584,0.10486922,0.16955319,-0.63078195,0.14228748,0.10982273,1.3029075,-0.60411644,0.9289225,-0.062611096,-0.16203707,b,0
328,0.7046724,0.62231374,0.0017094882,0.14471333,-0.212734,-0.32497883,-0.62073416,-0.12224285,0.37943727,-0.033318397,0.2972936,0.6871885,0.052161574,0.7654002,-0.2297247,-0.13073951,-0.11522797,-0.34940055,-0.057449237,0.052206535,0.20588546,0.6498637,-0.24563652,0.24397954,-0.10994685,0.33224985,0.0555142,-0.11530265,0.60284704,-0.2133714,0.4324901,0.4171608,0.07118101,b,0
329,1.0113212,0.59517735,-0.13370715,0.7204383,-0.6679681,-0.7413233,-0.8244287,0.21919495,0.21134421,-0.034726296,1.360956,1.3533795,-0.4114138,1.4554815,-0.6096471,0.03244375,-0.059554625,0.31329584,-0.35969055,0.5629134,0.7387571,1.3371423,0.70723635,0.06355706,-0.053053807,-0.31251904,-0.047109522,0.19153878,1.04084,-0.44901547,1.0812781,0.022460807,-0.2043733,b,0
330,0.64139366,0.37082195,-0.12833546,0.14557472,-0.14191043,-0.47353086,-0.5708178,-0.083143696,-0.036230326,0.45935407,0.57080775,1.0479063,-0.36227304,1.1193248,-0.27467105,0.22750804,0.33242404,0.3465989,-0.36178616,0.6766068,0.19955997,0.9473621,0.24253999,-0.016764924,-0.012935299,-0.5067659,0.14289133,0.16519457,0.47439316,-0.36384177,0.7819503,0.053758625,0.14326277,g,0
331,0.6386146,0.51259667,-0.05971203,0.5609161,-0.71811384,-0.73733026,-0.686112,0.08226027,0.12222196,0.06642805,0.9283855,1.218122,-0.40944144,1.1039847,-0.3780116,0.08070232,-0.08968198,-0.12528425,-0.36183378,0.26839787,0.1523223,1.0909052,0.47820038,0.13810608,-0.23320779,-0.13714936,-0.023033865,0.016292665,0.74117076,-0.37287605,1.1922135,0.12417321,-0.15166277,g,0
332,0.36579576,0.27384794,0.055268697,0.13226137,-0.21999516,-0.3076905,-0.3785589,-0.016443217,0.067418605,-0.018282618,0.3559494,0.49048743,-0.22051734,0.53456455,-0.15953067,0.09124543,0.02603741,0.024010213,-0.00029930845,0.22872311,0.18254769,0.50013727,0.17154598,0.015174915,-0.16154844,-0.08172556,0.003455948,-0.04483771,0.3464269,-0.123848975,0.45951548,0.043280523,-0.055387706,g,0
333,0.74572355,0.56066257,-0.266368,0.26261157,-0.09424912,-0.505373,-0.33819035,-0.40302116,-0.0411365,0.4395006,0.584281,0.80255854,-0.26550162,0.85398597,-0.15640622,0.23955381,0.056069758,0.05922506,-0.14296389,0.33422393,0.06619783,0.8769774,-0.15788217,0.051461242,-0.1941083,0.05425265,-0.060779266,-0.20518726,0.42393994,-0.37772477,0.9929085,0.14594817,0.019748623,g,0
334,0.5894343,0.27549878,-0.20450334,0.352825,-0.27856582,-0.34985644,-0.20491262,0.4068001,0.06173087,-0.027157184,0.24169283,0.75770295,-0.4990252,0.9234695,-0.0035889018,0.352784,0.16768989,0.1169197,0.076858565,0.41073987,-0.21067163,1.1373758,-0.04689243,0.16094111,-0.33499977,0.015386357,0.098905616,-0.20788166,0.6241399,0.001087981,0.84125125,0.3224995,0.012195816,b,0
335,1.0595375,0.41848364,-0.3414704,0.750423,-0.31968674,-0.37926164,-0.35027897,0.4278932,0.24419235,0.6890934,1.0420083,1.1023613,-0.26349416,1.1800351,-1.0469688,-0.049647003,-0.0046937484,0.61443627,-0.95641893,0.5648409,0.4735369,1.1066883,0.39872935,-0.31710148,0.14947197,-0.3208148,0.27926725,0.87136996,0.78091836,-0.40548524,0.64469236,0.022759711,0.19754744,b,0
336,0.8418062,0.86638385,-0.16025905,0.2305828,-0.31183553,-0.28405887,-0.92088646,-0.63859797,0.14918779,0.5983451,1.0784851,1.3973938,-0.5930814,1.2651123,-0.58607733,0.31458092,0.22529037,-0.017129708,-0.11731242,0.45264843,0.2630239,1.3871999,0.05450703,0.20715438,0.113569714,-0.25148368,-0.16226368,-0.02678039,0.8453673,-0.7548755,1.6852534,0.12935051,0.06609971,b,0
337,0.45995736,0.42285427,-0.25780025,0.3865869,-0.17150661,0.03230614,-0.3966999,-0.37452284,0.066918336,0.050513968,0.5079527,0.96441466,-0.462133,0.7567363,-0.70487946,-0.042956185,0.25804392,-0.089181304,-0.04758684,0.12707546,-0.1365115,1.0697398,-0.075990126,-0.08882514,-0.08935706,-0.06390059,0.12803043,0.34851918,0.642391,-0.34604344,0.90636325,0.35835168,0.034442335,b,0
338,0.49806088,0.88206947,-0.09921449,0.21401629,-0.35722318,-0.49809086,-0.77344716,-0.6758422,0.27290446,0.13742821,0.79400337,1.3721045,-0.506441,1.0643576,-0.5890827,0.28423643,0.09749487,-0.3010568,-0.018030819,0.5000872,0.16527079,1.0940462,-0.1663726,0.031389534,-0.38294446,-0.12765032,0.31936124,-0.072658256,1.0052344,-0.04284615,0.8573329,0.04306899,-0.05799684,b,0
339,0.8944296,1.0152916,0.54610664,0.1722483,-0.51546216,-1.0077797,-1.2189202,-0.024905806,0.4374284,-0.46112046,1.0433942,1.4171962,-0.49540475,1.3713299,-0.7415432,0.64418155,0.04800709,-0.028563958,0.23410201,0.8129196,0.49453664,1.5857095,0.23924883,-0.06704223,-0.36982536,-0.027601527,0.12623931,0.1136156,0.8334632,-0.006933584,0.9346823,0.03100517,0.18341611,b,0
340,0.6733777,0.7264893,-0.19172435,0.51873696,-0.07679078,0.024267014,-0.37098795,-0.1427841,0.26654404,0.2614095,0.5951586,1.0539786,-0.40276727,0.8089979,-0.9592863,-0.06305307,-0.075797915,-0.060781877,-0.18419237,0.02856996,-0.029958036,1.2138041,-0.195754,0.012234539,0.04006674,0.14610781,0.15930149,0.5240864,0.6973214,-0.2949511,0.9620648,0.35679913,0.156029,b,0
