id,carat,cut,color,clarity,depth,table,x,y,z,price
4165,0.26,Good,F,VS1,58.0,58.0,4.2,4.25,2.45,453
4166,0.65,Ideal,E,SI1,61.8,55.0,5.57,5.6,3.45,1862
4167,0.31,Ideal,H,VS1,61.7,57.0,4.34,4.32,2.67,698
4168,1.12,Premium,F,VS1,61.2,58.0,6.72,6.68,4.1,7903
4169,1.21,Ideal,H,SI1,61.1,57.0,6.83,6.91,4.2,6069
4170,0.4,Premium,F,SI1,62.6,59.0,4.74,4.68,2.95,945
4171,0.55,Ideal,H,VS2,61.8,54.0,5.28,5.3,3.27,1402
4172,1.01,Premium,E,VS2,62.3,59.0,6.38,6.33,3.96,5430
4173,1.43,Premium,D,VS2,62.6,59.0,7.19,7.21,4.51,13873
4174,2.2,Ideal,H,VS2,61.7,55.0,8.41,8.38,5.18,17460
4175,0.7,Ideal,E,SI1,61.9,56.0,5.7,5.73,3.54,3330
4176,0.41,Ideal,F,VS2,61.0,57.0,4.81,4.76,2.92,1107
4177,1.51,Very Good,H,SI1,63.3,57.0,7.23,7.34,4.61,10053
4178,1.42,Ideal,H,SI1,62.0,56.0,7.17,7.22,4.46,8529
4179,0.61,Ideal,H,VVS2,60.2,57.0,5.53,5.47,3.31,1911
4180,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.26,3.22,1605
4181,1.27,Very Good,F,VS2,60.7,61.0,6.97,7.01,4.24,8928
4182,0.7,Very Good,D,SI1,62.3,58.0,5.69,5.73,3.56,2804
4183,1.03,Ideal,D,SI1,59.9,57.0,6.61,6.68,3.98,6460
4184,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,702
4185,0.7,Ideal,F,VS1,62.5,56.0,5.73,5.7,3.57,2751
4186,0.41,Premium,D,SI2,62.3,58.0,4.77,4.74,2.96,876
4187,0.55,Very Good,E,VS2,62.1,60.0,5.19,5.24,3.24,1744
4188,0.45,Premium,G,VVS1,60.8,58.0,4.98,4.92,3.01,1323
4189,0.72,Ideal,D,VS1,61.4,56.0,5.8,5.82,3.57,3622
4190,0.6,Ideal,D,SI1,61.4,55.0,5.43,5.45,3.34,1698
4191,1.53,Ideal,G,VVS2,61.4,59.0,7.4,7.42,4.55,15275
4192,0.9,Good,E,SI2,65.8,60.0,5.94,5.97,3.92,3595
4193,1.25,Ideal,I,VS2,62.5,56.0,6.87,6.92,4.31,6419
4194,0.91,Premium,F,SI1,61.0,59.0,6.23,6.19,3.79,4026
4195,1.0,Premium,G,VS2,59.3,60.0,6.55,6.51,3.87,6048
4196,0.3,Ideal,H,SI1,62.2,57.0,4.26,4.29,2.66,450
4197,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2120
4198,0.41,Ideal,F,VVS2,61.8,55.0,4.77,4.81,2.96,1044
4199,0.51,Very Good,E,VVS2,61.8,56.0,5.13,5.16,3.18,2320
4200,1.53,Ideal,F,SI1,61.5,56.0,7.38,7.42,4.56,12616
4201,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,6533
4202,0.54,Ideal,G,VVS2,62.0,56.0,5.23,5.27,3.25,1920
4203,0.3,Ideal,H,VS1,62.2,57.0,4.28,4.31,2.67,545
4204,1.01,Premium,H,SI2,61.9,60.0,6.43,6.4,3.97,4242
4205,0.39,Ideal,F,VS1,61.9,55.2,4.66,4.7,2.89,939
4206,0.31,Ideal,H,VVS2,61.5,56.0,4.37,4.35,2.68,802
4207,0.25,Very Good,E,VS2,63.3,60.0,4.0,4.03,2.54,404
4208,0.7,Very Good,J,VS2,63.2,57.0,5.63,5.66,3.57,1997
4209,0.3,Premium,E,SI1,61.3,60.0,4.28,4.24,2.61,675
4210,1.63,Premium,I,VS1,61.1,57.0,7.7,7.58,4.67,11534
4211,2.1,Fair,G,SI2,65.0,56.0,8.09,7.98,5.21,11923
4212,0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,932
4213,0.51,Premium,E,VS2,61.9,59.0,5.11,5.06,3.15,1781
4214,0.25,Very Good,D,VVS2,61.3,59.0,4.07,4.12,2.51,575
4215,0.42,Premium,E,SI2,58.5,60.0,4.94,4.91,2.88,814
4216,0.26,Very Good,E,VVS1,63.4,59.0,4.0,4.04,2.55,554
4217,1.54,Premium,G,SI1,61.8,59.0,7.37,7.32,4.54,11209
4218,0.75,Very Good,D,SI2,63.3,58.0,5.76,5.8,3.66,2551
4219,0.71,Very Good,F,SI1,62.4,59.0,5.64,5.7,3.54,2590
4220,2.0,Ideal,F,I1,60.3,56.0,8.16,8.27,4.94,10494
4221,0.55,Ideal,E,VS2,62.0,56.0,5.26,5.25,3.26,1639
4222,0.41,Very Good,E,SI1,63.2,57.0,4.69,4.74,2.98,667
4223,0.31,Premium,F,VS2,63.0,57.0,4.33,4.27,2.71,749
4224,1.16,Ideal,H,SI1,64.2,59.0,6.66,6.61,4.26,5411
4225,0.91,Premium,F,SI2,61.0,51.0,6.24,6.21,3.8,3546
4226,1.01,Ideal,I,SI1,62.5,56.0,6.4,6.36,3.99,5020
4227,0.84,Ideal,E,SI1,61.7,53.0,6.08,6.11,3.76,4068
4228,0.31,Premium,G,VS2,61.2,58.0,4.37,4.32,2.66,698
4229,0.46,Ideal,H,VS1,61.9,55.0,4.95,4.99,3.08,1353
4230,1.2,Premium,F,VS1,61.8,59.0,6.79,6.76,4.19,8669
4231,1.0,Premium,G,SI2,62.7,59.0,6.3,6.36,3.97,4095
4232,0.73,Fair,F,SI2,59.2,64.0,5.92,5.83,3.48,2164
4233,1.01,Ideal,D,SI2,60.5,57.0,6.53,6.6,3.97,4837
4234,0.3,Ideal,G,VVS1,62.9,57.0,4.3,4.26,2.69,1013
4235,0.4,Very Good,G,VS1,60.0,56.0,4.81,4.85,2.9,853
4236,1.77,Ideal,J,SI2,62.0,56.0,7.78,7.74,4.81,7771
4237,0.55,Ideal,D,VS2,60.6,56.0,5.3,5.36,3.23,2224
4238,1.31,Ideal,G,VVS1,61.1,57.0,7.01,7.06,4.3,11146
4239,0.38,Ideal,F,VS2,62.1,57.0,4.67,4.61,2.88,1026
4240,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.51,2.8,1063
4241,0.34,Premium,E,VS2,61.1,60.0,4.48,4.45,2.73,956
4242,0.43,Premium,F,VS2,59.8,58.0,4.94,4.89,2.94,968
4243,0.53,Ideal,D,SI1,61.5,55.0,5.19,5.22,3.2,2021
4244,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29,1332
4245,0.4,Ideal,E,VS1,61.7,55.0,4.73,4.76,2.93,1053
4246,0.59,Ideal,D,SI1,61.8,56.0,5.37,5.4,3.33,1816
4247,0.96,Fair,I,SI2,66.3,58.0,6.07,5.9,3.97,2540
4248,0.34,Good,F,SI2,63.3,54.0,4.46,4.48,2.83,447
4249,2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11,13993
4250,0.39,Ideal,F,VVS1,62.3,55.0,4.67,4.7,2.92,1124
4251,1.62,Very Good,D,SI2,61.2,61.0,7.53,7.6,4.63,9034
4252,1.76,Very Good,H,SI1,62.6,58.0,7.7,7.66,4.81,12361
4253,0.71,Good,I,VVS1,63.8,56.0,5.65,5.7,3.62,2549
4254,1.21,Very Good,J,SI1,61.6,59.0,6.8,6.83,4.2,4990
4255,1.03,Premium,H,VS1,61.2,58.0,6.52,6.55,4.0,5744
4256,0.9,Fair,G,SI2,65.4,57.0,6.01,5.97,3.98,2376
4257,0.3,Good,H,VVS2,63.7,55.0,4.27,4.24,2.71,776
4258,1.04,Ideal,F,VS2,60.1,59.0,6.59,6.63,3.97,7035
4259,0.71,Very Good,H,VS1,63.9,60.0,5.54,5.6,3.56,2562
4260,0.71,Premium,H,SI1,62.9,58.0,5.66,5.62,3.55,2364
4261,0.41,Ideal,D,VS1,61.3,54.0,4.83,4.8,2.95,1230
4262,1.28,Very Good,H,VS1,61.2,55.0,6.98,7.04,4.29,8645
4263,1.0,Very Good,D,VS2,62.4,57.0,6.36,6.4,3.98,8138
4264,0.26,Ideal,G,VVS2,62.0,56.0,4.12,4.15,2.56,545
4265,0.9,Very Good,F,SI2,61.8,60.0,6.13,6.14,3.79,3803
4266,0.38,Very Good,E,VS2,60.5,58.0,4.66,4.7,2.83,866
4267,0.41,Ideal,G,SI1,61.1,56.0,4.82,4.84,2.95,964
4268,1.16,Ideal,D,SI1,62.0,56.0,6.73,6.76,4.18,5805
4269,0.41,Very Good,F,SI1,63.1,56.0,4.73,4.69,2.97,878
4270,2.23,Very Good,G,I1,63.5,57.0,8.24,8.2,5.22,7006
4271,1.25,Premium,H,SI1,62.2,57.0,6.91,6.85,4.28,6783
4272,0.32,Ideal,D,VS2,61.8,55.0,4.41,4.43,2.73,657
4273,0.27,Ideal,I,VVS2,61.3,56.0,4.15,4.17,2.55,480
4274,0.9,Ideal,G,VVS1,62.8,56.0,6.12,6.18,3.86,5978
4275,1.55,Ideal,F,SI1,62.1,54.0,7.42,7.45,4.61,12373
4276,1.1,Premium,H,SI2,62.2,58.0,6.69,6.6,4.13,4620
4277,0.9,Ideal,G,SI2,62.4,56.0,6.14,6.19,3.85,3500
4278,0.32,Good,E,VS2,64.1,54.0,4.34,4.37,2.79,556
4279,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2372
4280,0.35,Ideal,D,SI2,62.4,55.0,4.53,4.54,2.83,522
4281,0.71,Very Good,I,SI1,62.6,59.0,5.67,5.7,3.56,2218
4282,0.73,Ideal,J,SI1,61.3,57.0,5.82,5.8,3.56,1956
4283,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,952
4284,1.26,Ideal,D,SI2,61.6,56.0,6.99,6.95,4.3,5412
4285,0.72,Premium,G,VS1,60.9,60.0,5.78,5.75,3.51,2607
4286,1.28,Very Good,H,SI2,60.4,61.0,7.08,7.03,4.26,6766
4287,2.02,Ideal,H,SI1,61.7,57.0,8.14,8.08,5.0,17882
4288,1.2,Premium,H,VS2,62.8,59.0,6.75,6.7,4.22,6666
4289,1.0,Very Good,G,SI2,60.0,62.0,6.45,6.48,3.88,4195
4290,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,5082
4291,1.09,Very Good,G,VS1,62.5,58.0,6.49,6.59,4.09,7378
4292,0.5,Very Good,E,SI1,63.3,57.0,5.01,4.94,3.15,1374
4293,0.31,Good,F,VS2,63.4,56.0,4.29,4.32,2.73,625
4294,1.16,Premium,G,VVS1,61.6,55.0,6.85,6.72,4.18,11717
4295,0.83,Ideal,H,SI2,60.7,57.0,6.08,6.05,3.68,2201
4296,0.4,Premium,F,VS1,60.5,60.0,4.76,4.8,2.89,982
4297,1.2,Premium,J,SI1,60.7,60.0,6.88,6.92,4.19,4514
4298,2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,11818
4299,0.7,Very Good,E,VS2,62.9,56.0,5.61,5.67,3.55,2673
4300,0.3,Ideal,F,IF,62.4,58.0,4.25,4.28,2.66,886
4301,1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,4435
4302,0.71,Ideal,G,SI1,62.8,56.0,5.72,5.75,3.6,2342
4303,1.56,Premium,I,VVS2,60.5,58.0,7.53,7.45,4.53,8858
4304,0.52,Ideal,E,VS2,61.8,55.0,5.19,5.17,3.2,1815
4305,0.26,Very Good,E,VVS1,61.4,55.0,4.12,4.16,2.54,532
4306,1.5,Premium,G,VS1,59.2,59.0,7.44,7.39,4.39,13720
4307,2.43,Premium,G,I1,61.7,60.0,8.54,8.49,5.25,9716
4308,1.8,Ideal,H,VS1,62.3,56.0,7.76,7.79,4.84,14968
4309,0.9,Fair,H,VS2,64.6,55.0,6.07,6.0,3.9,3538
4310,2.03,Ideal,E,SI2,62.3,56.0,8.11,8.09,5.05,14308
4311,1.06,Premium,F,SI1,61.9,58.0,6.53,6.58,4.06,4774
4312,0.6,Ideal,H,VS2,62.1,55.0,5.42,5.46,3.38,1442
4313,1.61,Ideal,F,VS1,62.0,55.0,7.52,7.55,4.67,17256
4314,0.42,Ideal,H,VVS1,61.1,56.0,4.86,4.9,2.98,1310
4315,0.39,Premium,F,VS1,62.0,56.0,4.72,4.64,2.9,1010
4316,0.32,Ideal,E,IF,62.0,55.0,4.37,4.41,2.72,944
4317,0.54,Premium,G,SI2,61.4,59.0,5.24,5.21,3.21,1195
4318,1.57,Ideal,G,SI1,61.8,55.0,7.49,7.43,4.61,11702
4319,1.51,Good,F,SI2,63.8,59.0,7.22,7.18,4.59,8245
4320,1.38,Ideal,H,VS1,63.6,56.0,7.05,7.0,4.47,8037
4321,0.75,Premium,G,VS2,61.7,58.0,5.85,5.79,3.59,2760
4322,0.34,Ideal,E,SI2,62.4,57.0,4.47,4.5,2.8,477
4323,1.02,Ideal,E,SI1,61.9,55.0,6.49,6.46,4.01,5806
4324,0.43,Premium,E,SI2,61.2,59.0,4.82,4.89,2.97,716
4325,0.74,Ideal,E,VS2,60.2,55.0,5.87,5.92,3.55,3518
4326,0.54,Ideal,G,VS1,62.1,55.1,5.2,5.23,3.23,1745
4327,0.3,Ideal,E,VVS2,61.4,55.0,4.34,4.36,2.67,1053
4328,1.37,Good,I,VS2,64.1,58.0,6.92,6.9,4.43,5449
4329,1.05,Premium,H,SI1,61.3,58.0,6.52,6.47,3.98,5228
4330,0.3,Very Good,H,SI1,60.1,55.0,4.38,4.41,2.64,432
4331,2.01,Premium,J,VS2,58.6,61.0,8.18,8.14,4.78,10401
4332,1.15,Very Good,E,SI2,63.1,63.0,6.63,6.53,4.15,5193
4333,0.3,Ideal,D,SI1,62.4,54.0,4.32,4.34,2.7,508
4334,0.33,Ideal,H,SI1,63.0,57.0,4.41,4.39,2.77,610
4335,1.52,Ideal,D,SI1,61.2,57.0,7.47,7.4,4.55,13329
4336,0.23,Very Good,G,VVS1,61.5,56.0,3.92,3.96,2.42,484
4337,1.06,Very Good,F,SI1,59.5,63.0,6.62,6.59,3.93,4488
4338,1.25,Very Good,E,VS1,61.5,59.0,6.91,6.95,4.26,10285
4339,1.03,Ideal,F,VS2,61.2,54.0,6.56,6.51,4.0,6922
4340,1.02,Very Good,E,VS2,60.0,59.0,6.54,6.59,3.94,6915
4341,0.31,Very Good,G,SI1,63.3,57.0,4.33,4.3,2.73,553
4342,1.0,Premium,G,VS2,60.8,58.0,6.44,6.4,3.9,5242
4343,0.52,Ideal,F,VS2,62.5,56.0,5.12,5.16,3.21,1629
4344,0.34,Ideal,E,VVS1,61.1,56.0,4.52,4.55,2.77,1208
4345,1.0,Fair,F,SI1,62.6,59.0,6.25,6.3,3.93,4925
4346,1.31,Premium,G,VS2,60.3,59.0,7.12,7.08,4.28,8979
4347,0.73,Ideal,H,SI1,62.6,57.0,5.66,5.74,3.57,2320
4348,1.66,Ideal,E,SI2,62.7,56.0,7.45,7.63,4.73,10754
4349,0.71,Good,H,SI1,63.5,57.0,5.64,5.67,3.59,2096
4350,2.28,Ideal,J,SI1,61.6,57.0,8.5,8.43,5.21,12755
4351,0.9,Ideal,E,VS2,62.7,56.0,6.14,6.18,3.86,4770
4352,0.3,Fair,G,VS1,64.4,61.0,4.2,4.16,2.69,673
4353,1.2,Ideal,F,VS2,61.9,53.0,6.84,6.79,4.22,8669
4354,0.32,Premium,H,VS2,60.5,59.0,4.39,4.43,2.67,505
4355,0.24,Very Good,D,VS1,62.9,56.0,3.96,3.99,2.5,419
4356,0.51,Ideal,D,SI2,61.9,56.0,5.1,5.15,3.17,1264
4357,0.31,Premium,E,VS2,61.0,59.0,4.35,4.37,2.66,680
4358,0.55,Ideal,E,VS1,61.7,55.0,5.29,5.27,3.26,2079
4359,0.58,Ideal,E,VS2,62.1,55.0,5.35,5.34,3.32,1761
4360,1.04,Very Good,G,SI2,60.3,62.0,6.5,6.56,3.94,4084
4361,0.7,Premium,I,VS2,60.8,59.0,5.68,5.71,3.46,2154
4362,1.21,Very Good,H,SI1,62.8,56.0,6.8,6.83,4.28,6022
4363,0.43,Very Good,E,SI1,63.2,57.0,4.84,4.78,3.04,948
4364,1.56,Premium,J,VS2,61.7,58.0,7.41,7.46,4.59,7763
4365,0.4,Ideal,E,VVS1,62.8,57.0,4.71,4.65,2.94,1397
4366,0.31,Premium,F,SI1,60.5,60.0,4.37,4.39,2.65,516
4367,0.7,Very Good,F,VS2,62.8,58.0,5.6,5.64,3.53,2552
4368,1.1,Ideal,F,VVS2,61.2,56.0,6.66,6.74,4.1,10487
4369,0.41,Ideal,G,VS2,62.2,57.0,4.74,4.71,2.94,1061
4370,1.51,Very Good,F,VVS2,61.4,58.0,7.31,7.34,4.5,16716
4371,0.5,Premium,E,SI1,61.0,61.0,5.11,5.09,3.11,1562
4372,0.31,Very Good,H,SI1,61.1,57.0,4.32,4.35,2.65,446
4373,0.38,Ideal,I,VS1,61.9,54.1,4.64,4.71,2.89,703
4374,0.3,Ideal,E,SI1,62.2,55.0,4.29,4.33,2.68,499
4375,0.4,Ideal,I,VS1,60.9,56.0,4.76,4.8,2.91,826
4376,2.02,Premium,I,SI2,59.4,59.0,8.21,8.25,4.89,14211
4377,0.93,Very Good,E,VS2,61.4,58.0,6.22,6.29,3.84,5616
4378,0.41,Good,E,SI2,63.4,58.0,4.71,4.75,3.0,638
4379,1.05,Premium,F,SI2,62.8,55.0,6.55,6.48,4.09,4363
4380,3.65,Fair,H,I1,67.1,53.0,9.53,9.48,6.38,11668
4381,1.06,Premium,G,VVS1,61.1,58.0,6.57,6.53,4.0,8319
4382,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,5702
4383,1.21,Premium,E,SI1,60.0,60.0,7.01,6.92,4.18,6261
4384,0.91,Ideal,I,VS1,62.1,57.0,6.2,6.23,3.86,3906
4385,2.05,Ideal,H,VS2,61.6,57.0,8.2,8.14,5.03,18659
4386,0.38,Very Good,I,SI2,62.7,58.0,4.57,4.61,2.88,500
4387,2.01,Good,I,VS2,59.9,65.0,8.19,8.14,4.89,15729
4388,0.53,Ideal,F,SI1,61.9,55.0,5.19,5.21,3.22,1639
4389,1.22,Very Good,G,VS1,61.2,58.0,6.84,6.86,4.19,8795
4390,0.57,Good,F,VS1,58.3,61.0,5.49,5.54,3.21,1741
4391,1.2,Very Good,F,SI1,61.9,58.0,6.75,6.82,4.2,6985
4392,0.5,Very Good,D,VS2,63.4,56.0,5.1,5.05,3.22,1758
4393,0.33,Premium,G,VS1,60.3,58.0,4.5,4.52,2.72,621
4394,1.31,Premium,H,VS2,61.4,59.0,7.01,6.96,4.29,7550
4395,1.01,Good,D,VS2,64.2,60.0,6.32,6.35,4.07,6066
4396,0.3,Ideal,G,IF,62.8,57.0,4.32,4.28,2.7,956
4397,2.11,Very Good,F,SI2,63.5,55.0,8.08,8.13,5.15,18071
4398,0.5,Ideal,D,SI2,62.8,56.0,5.06,5.03,3.17,1243
4399,0.3,Ideal,F,VS2,60.5,58.0,4.3,4.36,2.62,573
4400,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,776
4401,0.38,Premium,D,VS2,60.9,58.0,4.67,4.63,2.83,998
4402,0.3,Premium,H,VVS1,61.3,58.0,4.3,4.32,2.64,593
4403,1.21,Ideal,H,VS1,62.4,53.0,6.83,6.86,4.27,7811
4404,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15451
4405,0.33,Ideal,D,VS2,61.1,56.0,4.5,4.54,2.76,822
4406,1.01,Fair,F,SI2,67.3,62.0,6.09,6.03,4.08,3597
4407,0.33,Ideal,G,IF,61.0,56.0,4.48,4.5,2.74,946
4408,0.72,Ideal,H,VS1,61.5,55.0,5.77,5.85,3.56,3274
4409,0.32,Premium,J,SI1,62.2,59.0,4.41,4.37,2.73,468
4410,0.75,Premium,D,SI2,60.6,56.0,5.94,5.9,3.59,2337
4411,0.53,Very Good,F,IF,59.6,58.0,5.28,5.32,3.16,2395
4412,1.0,Very Good,E,SI2,59.1,61.0,6.39,6.44,3.79,4004
4413,1.26,Very Good,H,SI2,62.2,57.0,6.86,6.9,4.28,5736
4414,0.51,Ideal,I,SI1,62.2,56.0,5.12,5.08,3.17,1080
4415,1.33,Premium,E,VS1,60.5,58.0,7.15,7.1,4.31,12342
4416,0.3,Ideal,G,VS1,61.5,56.0,4.28,4.34,2.65,605
4417,0.4,Ideal,F,VVS1,61.7,56.0,4.72,4.75,2.92,1263
4418,0.7,Ideal,F,VS1,61.5,55.0,5.73,5.75,3.53,3261
4419,0.32,Very Good,G,VS2,60.1,61.0,4.41,4.44,2.66,524
4420,0.3,Ideal,I,VS1,62.5,57.0,4.29,4.32,2.69,473
4421,1.23,Very Good,D,SI2,62.3,58.0,6.78,6.81,4.23,6710
4422,1.13,Fair,H,SI2,64.4,58.0,6.59,6.51,4.22,4113
4423,0.31,Ideal,D,VS2,61.2,55.0,4.46,4.36,2.7,942
4424,0.9,Good,H,VS1,64.0,59.0,6.01,6.05,3.86,3734
4425,0.5,Premium,G,VS1,62.5,58.0,5.07,5.11,3.18,1624
4426,1.19,Very Good,E,I1,60.2,61.0,6.87,6.91,4.15,3508
4427,0.34,Ideal,E,SI1,61.9,55.0,4.51,4.53,2.8,565
4428,0.9,Very Good,F,VS2,61.6,63.0,6.13,6.17,3.79,4617
4429,0.71,Premium,G,SI1,62.0,60.0,5.68,5.64,3.51,2388
4430,1.12,Premium,G,IF,60.9,57.0,6.79,6.68,4.1,9126
4431,1.05,Ideal,H,SI2,62.0,57.0,6.54,6.5,4.04,3528
4432,0.92,Very Good,H,VS1,61.7,62.0,6.2,6.12,3.8,4228
4433,0.57,Premium,E,VS2,62.2,59.0,5.29,5.26,3.28,2274
4434,1.5,Premium,F,SI2,60.8,59.0,7.36,7.3,4.46,9408
4435,0.4,Ideal,D,SI1,61.3,56.0,4.75,4.78,2.92,726
4436,0.38,Premium,G,VS2,59.2,60.0,4.73,4.7,2.79,983
4437,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1195
4438,1.09,Ideal,F,IF,61.6,55.0,6.59,6.65,4.08,11888
4439,0.72,Ideal,D,VS2,62.8,57.0,5.68,5.73,3.58,3179
4440,0.32,Ideal,G,VVS2,61.3,56.0,4.44,4.43,2.72,936
4441,0.54,Ideal,D,VVS1,61.4,58.0,5.28,5.25,3.23,3139
4442,0.35,Premium,H,VS1,62.6,58.0,4.52,4.49,2.82,788
4443,0.54,Ideal,G,SI1,61.4,54.0,5.27,5.35,3.26,1384
4444,0.71,Good,D,SI1,64.1,56.0,5.63,5.6,3.6,2547
4445,1.3,Ideal,F,VVS2,62.4,57.0,6.97,6.9,4.33,12734
4446,1.0,Good,G,SI1,63.3,60.0,6.24,6.33,3.98,4543
4447,0.3,Ideal,D,VVS1,62.1,56.0,4.32,4.31,2.68,1094
4448,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,972
4449,2.1,Premium,F,SI2,62.1,59.0,8.16,8.18,5.07,16357
4450,1.5,Good,F,VS2,64.0,56.0,7.18,7.13,4.64,10134
4451,0.71,Ideal,G,VS1,61.7,56.0,5.72,5.75,3.53,3431
4452,0.38,Premium,H,VS2,63.0,56.0,4.61,4.57,2.89,898
4453,0.51,Ideal,J,SI1,61.5,56.0,5.14,5.17,3.17,1004
4454,1.51,Premium,E,VS2,59.8,58.0,7.55,7.52,4.47,14482
4455,0.53,Very Good,G,VS1,59.6,58.0,5.24,5.31,3.15,1655
4456,0.37,Very Good,G,VVS2,59.9,55.0,4.71,4.75,2.83,774
4457,2.08,Ideal,H,SI1,58.7,60.0,8.36,8.4,4.92,18760
4458,0.9,Good,G,SI1,62.5,62.0,6.04,6.09,3.79,4008
4459,1.5,Very Good,D,SI1,63.5,57.0,7.23,7.28,4.61,11352
4460,1.26,Premium,G,SI2,59.1,59.0,7.09,7.05,4.18,5899
4461,0.44,Good,H,SI1,63.5,57.0,4.82,4.85,3.07,733
4462,0.31,Premium,H,VS2,62.5,60.0,4.36,4.31,2.71,628
4463,0.44,Ideal,G,IF,61.6,55.0,4.9,4.93,3.03,2506
4464,1.11,Good,H,SI1,64.2,58.0,6.53,6.47,4.17,4606
4465,0.5,Ideal,G,VS2,62.2,54.1,5.07,5.12,3.17,1601
4466,0.72,Very Good,E,SI2,63.5,59.0,5.66,5.61,3.58,2376
4467,1.19,Ideal,F,VS2,62.0,57.0,6.78,6.76,4.2,8415
4468,0.9,Very Good,G,SI1,63.8,53.0,6.1,6.16,3.91,3615
4469,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5038
4470,1.33,Good,D,VS2,63.6,58.0,7.02,6.91,4.43,11023
4471,0.4,Ideal,H,SI2,61.6,56.0,4.73,4.75,2.92,516
4472,0.3,Ideal,H,VS1,61.3,56.0,4.33,4.31,2.65,675
4473,0.55,Ideal,H,SI1,62.4,57.0,5.23,5.28,3.28,1270
4474,0.33,Ideal,H,VS1,60.9,56.0,4.46,4.5,2.73,727
4475,0.33,Premium,G,VVS1,60.9,60.0,4.5,4.46,2.73,1114
4476,0.9,Very Good,H,VS1,63.2,59.0,6.08,6.11,3.85,4324
4477,0.7,Ideal,D,VS1,62.6,58.0,5.64,5.67,3.54,3287
4478,1.0,Good,D,SI2,58.1,65.0,6.54,6.48,3.78,4427
4479,0.72,Ideal,H,VS2,62.0,56.0,5.8,5.74,3.58,2443
4480,1.06,Ideal,F,VVS2,61.1,57.0,6.62,6.57,4.03,8776
4481,0.72,Ideal,H,VS1,60.7,55.0,5.83,5.85,3.54,3274
4482,0.52,Ideal,D,VS2,60.3,56.0,5.27,5.24,3.17,1802
4483,1.15,Ideal,E,VVS2,61.5,57.0,6.72,6.75,4.14,12193
4484,0.7,Premium,G,SI1,61.8,59.0,5.68,5.59,3.48,2184
4485,1.01,Good,E,VS1,63.8,55.0,6.32,6.41,4.06,7528
4486,1.0,Very Good,F,VS1,60.4,59.0,6.4,6.51,3.9,7204
4487,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,969
4488,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,818
4489,0.32,Premium,G,VS1,61.0,59.0,4.43,4.39,2.69,828
4490,1.24,Very Good,H,VS1,62.6,54.0,6.84,6.88,4.29,7092
4491,1.22,Premium,E,SI2,61.5,58.0,6.84,6.86,4.21,6012
4492,2.01,Fair,G,SI2,65.0,60.0,7.8,7.73,5.05,13721
4493,0.79,Very Good,F,VS1,58.6,57.0,6.08,6.14,3.58,3398
4494,0.41,Ideal,E,VS1,61.6,54.0,4.77,4.8,2.95,1004
4495,0.72,Ideal,F,VS1,60.7,57.0,5.79,5.87,3.54,3759
4496,2.0,Good,F,SI1,63.0,61.0,7.85,7.99,4.99,18376
4497,0.3,Very Good,G,VS2,63.5,55.0,4.25,4.22,2.69,675
4498,1.0,Good,F,SI2,65.7,62.0,6.15,6.21,4.06,4102
4499,0.37,Premium,G,VS2,61.2,60.0,4.58,4.63,2.82,649
4500,0.7,Premium,F,SI1,59.4,60.0,5.77,5.74,3.42,2239
4501,0.41,Premium,G,VS2,62.4,58.0,4.72,4.76,2.96,827
4502,0.4,Good,E,SI1,63.5,56.0,4.67,4.72,2.98,737
4503,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,9095
4504,0.31,Premium,E,VS2,61.0,58.0,4.39,4.37,2.67,872
4505,0.36,Very Good,E,VS2,62.1,59.0,4.55,4.59,2.84,789
4506,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,795
4507,0.31,Ideal,I,VS1,61.3,54.0,4.39,4.46,2.7,502
4508,0.9,Good,E,SI1,60.7,63.0,6.07,6.13,3.7,4173
4509,1.14,Ideal,H,VS1,61.9,53.0,6.73,6.75,4.17,6926
4510,1.28,Very Good,I,VS1,62.8,57.0,6.9,6.95,4.35,6726
